Kingdom,Phylum,Class,Order,Family,Genus,Species
Eukaryota,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Solegnathus,Solegnathus
Eukaryota,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Stigmatopora,Stigmatopora
Eukaryota,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Stipecampus,Stipecampus
Eukaryota,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Syngnathoides,Syngnathoides
Eukaryota,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Syngnathus,NA
Eukaryota,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus
Eukaryota,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Trachyrhamphus,Trachyrhamphus
Eukaryota,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Urocampus,Urocampus
Eukaryota,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Vanacampus,Vanacampus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Aracanidae,Anoplocapros,Anoplocapros
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Aracanidae,Aracana,Aracana
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Aracanidae,Aracana,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Aracanidae,Caprichthys,Caprichthys
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Aracanidae,Capropygia,Capropygia
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Aracanidae,Kentrocapros,Kentrocapros
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Abalistes,Abalistes
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Balistapus,Balistapus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Balistes,Balistes
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Balistoides,Balistoides
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Canthidermis,Canthidermis
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Canthidermis,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Melichthys,Melichthys
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Melichthys,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,NA,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Odonus,Odonus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Pseudobalistes,Pseudobalistes
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Rhinecanthus,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Rhinecanthus,Rhinecanthus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Sufflamen,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Sufflamen,Sufflamen
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Xanthichthys,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Xanthichthys,Xanthichthys
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Xenobalistes,Xenobalistes
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Allomycterus,Allomycterus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Chilomycterus,Chilomycterus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Chilomycterus,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Cyclichthys,Cyclichthys
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Diodon,Diodon
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Diodon,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Tragulichthys,Tragulichthys
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Molidae,Masturus,Masturus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Molidae,Mola,Mola
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Molidae,Mola,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Molidae,Ranzania,Ranzania
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Acanthaluteres,Acanthaluteres
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Acreichthys,Acreichthys
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Aluterus,Aluterus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Amanses,Amanses
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Anacanthus,Anacanthus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Brachaluteres,Brachaluteres
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Cantherhines,Cantherhines
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Cantherhines,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Cantheschenia,Cantheschenia
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Chaetodermis,Chaetodermis
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Eubalichthys,Eubalichthys
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Meuschenia,Meuschenia
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Monacanthus,Monacanthus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,NA,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Nelusetta,Nelusetta
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Oxymonacanthus,Oxymonacanthus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Paraluteres,Paraluteres
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Paramonacanthus,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Paramonacanthus,Paramonacanthus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Pervagor,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Pervagor,Pervagor
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Pseudalutarius,Pseudalutarius
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Pseudomonacanthus,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Pseudomonacanthus,Pseudomonacanthus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Rudarius,Rudarius
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Scobinichthys,Scobinichthys
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Stephanolepis,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Stephanolepis,Stephanolepis
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Thamnaconus,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Thamnaconus,Thamnaconus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,NA,NA,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Ostraciidae,Acanthostracion,Acanthostracion
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Ostraciidae,Acanthostracion,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Ostraciidae,Lactophrys,Lactophrys
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Ostraciidae,Lactoria,Lactoria
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Ostraciidae,Ostracion,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Ostraciidae,Ostracion,Ostracion
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Ostraciidae,Rhinesomus,Rhinesomus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Ostraciidae,Tetrosomus,Tetrosomus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Amblyrhynchotes,Amblyrhynchotes
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Arothron,Arothron
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Arothron,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Auriglobus,Auriglobus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Canthigaster,Canthigaster
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Canthigaster,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Carinotetraodon,Carinotetraodon
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Chelonodontops,Chelonodontops
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Colomesus,Colomesus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Dichotomyctere,Dichotomyctere
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Ephippion,Ephippion
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Feroxodon,Feroxodon
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Lagocephalus,Lagocephalus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Lagocephalus,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Leiodon,Leiodon
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Marilyna,Marilyna
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,NA,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Omegophora,Omegophora
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Pao,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Pao,Pao
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Pelagocephalus,Pelagocephalus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Polyspina,Polyspina
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Reicheltia,Reicheltia
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Sphoeroides,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Sphoeroides,Sphoeroides
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Takifugu,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Takifugu,Takifugu
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetractenos,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetractenos,Tetractenos
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetraodon,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetraodon,Tetraodon
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Torquigener,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Torquigener,Torquigener
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tylerius,Tylerius
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Triacanthidae,Pseudotriacanthus,Pseudotriacanthus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Triacanthidae,Triacanthus,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Triacanthidae,Triacanthus,Triacanthus
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Triacanthidae,Trixiphichthys,Trixiphichthys
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Triacanthodidae,Bathyphylax,Bathyphylax
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Triacanthodidae,Macrorhamphosodes,Macrorhamphosodes
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Triacanthodidae,Parahollardia,Parahollardia
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Triacanthodidae,Paratriacanthodes,Paratriacanthodes
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Triacanthodidae,Triacanthodes,NA
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Triacanthodidae,Triacanthodes,Triacanthodes
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Triacanthodidae,Tydemania,Tydemania
Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Triodontidae,Triodon,Triodon
Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Anomalopidae,Anomalops,Anomalops
Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Anoplogasteridae,Anoplogaster,Anoplogaster
Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Diretmidae,Diretmichthys,Diretmichthys
Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Diretmidae,Diretmoides,Diretmoides
Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Diretmidae,Diretmus,Diretmus
Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Monocentridae,Cleidopus,Cleidopus
Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Monocentridae,Monocentris,Monocentris
Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Monocentridae,Monocentris,NA
Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Trachichthyidae,Aulotrachichthys,Aulotrachichthys
Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Trachichthyidae,Gephyroberyx,Gephyroberyx
Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Trachichthyidae,Gephyroberyx,NA
Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Trachichthyidae,Hoplostethus,Hoplostethus
Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Trachichthyidae,Hoplostethus,NA
Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Trachichthyidae,NA,NA
Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Trachichthyidae,Optivus,Optivus
Eukaryota,Chordata,Actinopteri,Trachichthyiformes,Trachichthyidae,Paratrachichthys,Paratrachichthys
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Ammodytidae,Ammodytes,Ammodytes
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Ammodytidae,Ammodytes,NA
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Ammodytidae,Ammodytoides,Ammodytoides
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Ammodytidae,Gymnammodytes,Gymnammodytes
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Ammodytidae,Gymnammodytes,NA
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Ammodytidae,Hyperoplus,Hyperoplus
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Ammodytidae,NA,NA
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Cheimarrichthyidae,Cheimarrichthys,Cheimarrichthys
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,NA,NA,NA
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Pinguipedidae,Kochichthys,Kochichthys
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Pinguipedidae,Parapercis,NA
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Pinguipedidae,Parapercis,Parapercis
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Pinguipedidae,Pinguipes,Pinguipes
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Pinguipedidae,Pseudopercis,Pseudopercis
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Pinguipedidae,Ryukyupercis,Ryukyupercis
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Uranoscopidae,Astroscopus,Astroscopus
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Uranoscopidae,Genyagnus,Genyagnus
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Uranoscopidae,Ichthyscopus,Ichthyscopus
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Uranoscopidae,Ichthyscopus,NA
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Uranoscopidae,Kathetostoma,Kathetostoma
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Uranoscopidae,Pleuroscopus,Pleuroscopus
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Uranoscopidae,Uranoscopus,NA
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Uranoscopidae,Uranoscopus,Uranoscopus
Eukaryota,Chordata,Actinopteri,Uranoscopiformes,Uranoscopidae,Xenocephalus,Xenocephalus
Eukaryota,Chordata,Actinopteri,Zeiformes,Cyttidae,Cyttus,Cyttus
Eukaryota,Chordata,Actinopteri,Zeiformes,Grammicolepididae,Grammicolepis,Grammicolepis
Eukaryota,Chordata,Actinopteri,Zeiformes,Grammicolepididae,NA,NA
Eukaryota,Chordata,Actinopteri,Zeiformes,Grammicolepididae,Xenolepidichthys,Xenolepidichthys
Eukaryota,Chordata,Actinopteri,Zeiformes,Oreosomatidae,Allocyttus,Allocyttus
Eukaryota,Chordata,Actinopteri,Zeiformes,Oreosomatidae,NA,NA
Eukaryota,Chordata,Actinopteri,Zeiformes,Oreosomatidae,Neocyttus,Neocyttus
Eukaryota,Chordata,Actinopteri,Zeiformes,Oreosomatidae,Oreosoma,Oreosoma
Eukaryota,Chordata,Actinopteri,Zeiformes,Oreosomatidae,Pseudocyttus,Pseudocyttus
Eukaryota,Chordata,Actinopteri,Zeiformes,Parazenidae,Cyttopsis,Cyttopsis
Eukaryota,Chordata,Actinopteri,Zeiformes,Parazenidae,Parazen,Parazen
Eukaryota,Chordata,Actinopteri,Zeiformes,Parazenidae,Stethopristes,Stethopristes
Eukaryota,Chordata,Actinopteri,Zeiformes,Zeidae,Zenopsis,NA
Eukaryota,Chordata,Actinopteri,Zeiformes,Zeidae,Zenopsis,Zenopsis
Eukaryota,Chordata,Actinopteri,Zeiformes,Zeidae,Zeus,Zeus
Eukaryota,Chordata,Actinopteri,Zeiformes,Zenionidae,Capromimus,Capromimus
Eukaryota,Chordata,Actinopteri,Zeiformes,Zenionidae,Zenion,Zenion
Eukaryota,Chordata,Amphibia,Anura,Allophrynidae,Allophryne,Allophryne
Eukaryota,Chordata,Amphibia,Anura,Alsodidae,Alsodes,Alsodes
Eukaryota,Chordata,Amphibia,Anura,Alsodidae,Alsodes,NA
Eukaryota,Chordata,Amphibia,Anura,Alsodidae,Eupsophus,Eupsophus
Eukaryota,Chordata,Amphibia,Anura,Alsodidae,Eupsophus,NA
Eukaryota,Chordata,Amphibia,Anura,Alsodidae,Hylorina,Hylorina
Eukaryota,Chordata,Amphibia,Anura,Alsodidae,Macrogenioglottus,Macrogenioglottus
Eukaryota,Chordata,Amphibia,Anura,Alsodidae,Odontophrynus,Odontophrynus
Eukaryota,Chordata,Amphibia,Anura,Alsodidae,Proceratophrys,Proceratophrys
Eukaryota,Chordata,Amphibia,Anura,Alytidae,Alytes,Alytes
Eukaryota,Chordata,Amphibia,Anura,Alytidae,Alytes,NA
Eukaryota,Chordata,Amphibia,Anura,Alytidae,Discoglossus,Discoglossus
Eukaryota,Chordata,Amphibia,Anura,Alytidae,Latonia,Latonia
Eukaryota,Chordata,Amphibia,Anura,Arthroleptidae,Arthroleptis,Arthroleptis
Eukaryota,Chordata,Amphibia,Anura,Arthroleptidae,Arthroleptis,NA
Eukaryota,Chordata,Amphibia,Anura,Arthroleptidae,Astylosternus,Astylosternus
Eukaryota,Chordata,Amphibia,Anura,Arthroleptidae,Cardioglossa,Cardioglossa
Eukaryota,Chordata,Amphibia,Anura,Arthroleptidae,Cardioglossa,NA
Eukaryota,Chordata,Amphibia,Anura,Arthroleptidae,Leptodactylodon,Leptodactylodon
Eukaryota,Chordata,Amphibia,Anura,Arthroleptidae,Leptopelis,Leptopelis
Eukaryota,Chordata,Amphibia,Anura,Arthroleptidae,Leptopelis,NA
Eukaryota,Chordata,Amphibia,Anura,Arthroleptidae,Nyctibates,Nyctibates
Eukaryota,Chordata,Amphibia,Anura,Arthroleptidae,Scotobleps,Scotobleps
Eukaryota,Chordata,Amphibia,Anura,Arthroleptidae,Trichobatrachus,Trichobatrachus
Eukaryota,Chordata,Amphibia,Anura,Ascaphidae,Ascaphus,Ascaphus
Eukaryota,Chordata,Amphibia,Anura,Batrachylidae,Atelognathus,Atelognathus
Eukaryota,Chordata,Amphibia,Anura,Batrachylidae,Batrachyla,Batrachyla
Eukaryota,Chordata,Amphibia,Anura,Bombinatoridae,Barbourula,Barbourula
Eukaryota,Chordata,Amphibia,Anura,Bombinatoridae,Bombina,Bombina
Eukaryota,Chordata,Amphibia,Anura,Bombinatoridae,Bombina,NA
Eukaryota,Chordata,Amphibia,Anura,Brachycephalidae,Brachycephalus,Brachycephalus
Eukaryota,Chordata,Amphibia,Anura,Brachycephalidae,Brachycephalus,NA
Eukaryota,Chordata,Amphibia,Anura,Brachycephalidae,Ischnocnema,Ischnocnema
Eukaryota,Chordata,Amphibia,Anura,Brachycephalidae,Ischnocnema,NA
Eukaryota,Chordata,Amphibia,Anura,Brevicipitidae,Breviceps,Breviceps
Eukaryota,Chordata,Amphibia,Anura,Brevicipitidae,Callulina,Callulina
Eukaryota,Chordata,Amphibia,Anura,Brevicipitidae,Callulina,NA
Eukaryota,Chordata,Amphibia,Anura,Brevicipitidae,Probreviceps,Probreviceps
Eukaryota,Chordata,Amphibia,Anura,Brevicipitidae,Spelaeophryne,Spelaeophryne
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Adenomus,Adenomus
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Altiphrynoides,Altiphrynoides
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Amazophrynella,Amazophrynella
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Amazophrynella,NA
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,NA
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Ansonia,Ansonia
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Ansonia,NA
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Atelopus,Atelopus
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Atelopus,NA
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Barbarophryne,Barbarophryne
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Bufo,Bufo
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Bufo,NA
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Bufoides,Bufoides
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Bufotes,Bufotes
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Bufotes,NA
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Capensibufo,Capensibufo
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Crepidophryne,Crepidophryne
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Didynamipus,Didynamipus
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Duttaphrynus,NA
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Epidalea,Epidalea
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Frostius,Frostius
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Incilius,Incilius
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Incilius,NA
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Leptophryne,Leptophryne
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Melanophryniscus,NA
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Mertensophryne,Mertensophryne
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,NA,NA
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Nannophryne,Nannophryne
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Nectophryne,NA
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Nectophryne,Nectophryne
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Nectophrynoides,Nectophrynoides
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Nimbaphrynoides,Nimbaphrynoides
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Oreophrynella,Oreophrynella
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Osornophryne,NA
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Osornophryne,Osornophryne
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Parapelophryne,Parapelophryne
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Pedostibes,Pedostibes
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Pelophryne,Pelophryne
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Peltophryne,Peltophryne
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Phrynoidis,Phrynoidis
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Poyntonophrynus,Poyntonophrynus
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Pseudobufo,Pseudobufo
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Rentapia,Rentapia
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Rhaebo,Rhaebo
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Rhinella,NA
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Sabahphrynus,Sabahphrynus
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Schismaderma,Schismaderma
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Sclerophrys,NA
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Sclerophrys,Sclerophrys
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Sigalegalephrynus,Sigalegalephrynus
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Stephopaedes,NA
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Stephopaedes,Stephopaedes
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Strauchbufo,Strauchbufo
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Vandijkophrynus,Vandijkophrynus
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Werneria,Werneria
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Wolterstorffina,Wolterstorffina
Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Xanthophryne,Xanthophryne
Eukaryota,Chordata,Amphibia,Anura,Calyptocephalellidae,Calyptocephallela,Calyptocephallela
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Celsiella,Celsiella
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Centrolene,Centrolene
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Centrolene,NA
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Chimerella,Chimerella
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Chimerella,NA
Eukaryota,Chordata,Amphibia,Anura,Centrolenidae,Cochranella,Cochranella
