Metagenome sample,Class,count,ASV sample,18S reads
1903c144_60m-1,Magnoliopsida,0.053463872357844264,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Malacostraca,0.004536478505143741,CN19_Nisk_Far_60m_1,0.00023432374168150716
1903c144_60m-1,Malasseziomycetes,0.000254150754130512,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Mamiellophyceae,0.004783881894120346,CN19_Nisk_Far_60m_1,0.0005155122316993159
1903c144_60m-1,Mammalia,0.012523109725652133,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Mediophyceae,0.0010435924771376778,CN19_Nisk_Far_60m_1,0.005366013684506515
1903c144_60m-1,Microbotryomycetes,0.0011650450499080109,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Mortierellomycetes,0.0062098250633127764,CN19_Nisk_Far_60m_1,2.3432374168150716e-05
1903c144_60m-1,Myxozoa,0.00010570872074454926,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Nephroselmidophyceae,2.249121717969133e-06,CN19_Nisk_Far_60m_1,4.686474833630143e-05
1903c144_60m-1,Oligohymenophorea,0.00768075066686459,CN19_Nisk_Far_60m_1,0.004967663323647953
1903c144_60m-1,Pedinophyceae,2.249121717969133e-06,CN19_Nisk_Far_60m_1,0.000164026619177055
1903c144_60m-1,Pelagophyceae,0.003598594748750613,CN19_Nisk_Far_60m_1,4.686474833630143e-05
1903c144_60m-1,Pezizomycetes,0.0008051855750329497,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Phaeophyceae,0.007167950915167627,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Phyllopharyngea,6.747365153907399e-06,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Phytomyxea,0.0009423819998290667,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Pinopsida,0.00020916831977112936,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Polychaeta,0.0012640064054986527,CN19_Nisk_Far_60m_1,0.0018277251851157562
1903c144_60m-1,Polycystinea,2.249121717969133e-05,CN19_Nisk_Far_60m_1,0.003585153247727061
1903c144_60m-1,Polyplacophora,6.747365153907399e-06,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Prasinodermophyceae,2.249121717969133e-06,CN19_Nisk_Far_60m_1,9.372949667260286e-05
1903c144_60m-1,Prostomatea,2.249121717969133e-06,CN19_Nisk_Far_60m_1,0.0004452151091948636
1903c144_60m-1,Pucciniomycetes,0.0005060523865430549,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Pycnogonida,0.002147911240660522,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Pyramimonadophyceae,1.1245608589845665e-05,CN19_Nisk_Far_60m_1,0.00011716187084075358
1903c144_60m-1,Raphidophyceae,6.747365153907399e-05,CN19_Nisk_Far_60m_1,0.0001405942450089043
1903c144_60m-1,Rhabditophora,0.000980617069034542,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Saccharomycetes,0.0051752290730469755,CN19_Nisk_Far_60m_1,4.686474833630143e-05
1903c144_60m-1,Scaphopoda,2.249121717969133e-06,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Scyphozoa,1.7992973743753063e-05,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Spirotrichea,0.004338555793962457,CN19_Nisk_Far_60m_1,0.008787140313056519
1903c144_60m-1,Synurophyceae,3.5985947487506126e-05,CN19_Nisk_Far_60m_1,0.0006092417283719187
1903c144_60m-1,Tentaculata,1.1245608589845665e-05,CN19_Nisk_Far_60m_1,7.029712250445215e-05
1903c144_60m-1,Thecofilosea,6.747365153907399e-06,CN19_Nisk_Far_60m_1,0.007709251101321589
1903c144_60m-1,Thecostraca,0.002163655092686306,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Trebouxiophyceae,0.003893229693804569,CN19_Nisk_Far_60m_1,2.3432374168150716e-05
1903c144_60m-1,Tremellomycetes,0.0018712692693503188,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Ulvophyceae,0.0005622804294922833,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Ustilaginomycetes,0.0007669505058274744,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,Xanthophyceae,0.003148770405156786,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-1,unknown,0.12376691901812342,CN19_Nisk_Far_60m_1,0.16297216233948825
D0073A_S9,Acantharea,2.125113959236064e-06,Lasker18Sc124_3_D0073,0.007907300576884822
D0073A_S9,Aconoidasida,0.0038698325197688726,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Actinopteri,0.035109007720539015,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Agaricomycetes,0.01602548436659916,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Anthozoa,0.01845023939408751,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Aphelidea,4.250227918472128e-06,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Appendicularia,0.0005227780339720718,Lasker18Sc124_3_D0073,0.0009448975532126517
D0073A_S9,Ascetosporea,4.250227918472128e-06,Lasker18Sc124_3_D0073,3.315430011272462e-05
D0073A_S9,Ascidiacea,0.0019976071216819,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Bacillariophyceae,0.030822652864759874,Lasker18Sc124_3_D0073,0.00237053245805981
D0073A_S9,Bangiophyceae,0.0014620784039544121,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Bigyra,0.0033725558533076335,Lasker18Sc124_3_D0073,0.002022412306876202
D0073A_S9,Bivalvia,0.01648238386783491,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Bolidophyceae,6.587853273631799e-05,Lasker18Sc124_3_D0073,0.00013261720045089847
D0073A_S9,Branchiopoda,0.002875279186846395,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Breviatea,2.125113959236064e-06,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Centroplasthelida,1.7000911673888512e-05,Lasker18Sc124_3_D0073,4.973145016908693e-05
D0073A_S9,Cephalopoda,0.0022058682896870345,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Chlorarachniophyceae,4.037716522548521e-05,Lasker18Sc124_3_D0073,1.657715005636231e-05
D0073A_S9,Chlorodendrophyceae,4.887762106242947e-05,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Chlorophyceae,0.00903810966863098,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Chloropicophyceae,0.000796917734713524,Lasker18Sc124_3_D0073,8.288575028181155e-05
D0073A_S9,Choanoflagellata,0.0012920692872155268,Lasker18Sc124_3_D0073,0.0017571779059744048
D0073A_S9,Chrysophyceae,4.250227918472128e-05,Lasker18Sc124_3_D0073,0.0001491943505072608
D0073A_S9,Chytridiomycetes,0.002851902933294798,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Colpodea,2.125113959236064e-06,Lasker18Sc124_3_D0073,0.0003812744512963331
D0073A_S9,Conoidasida,0.004075968573814771,Lasker18Sc124_3_D0073,0.0009448975532126517
D0073A_S9,Coscinodiscophyceae,0.013526350350537548,Lasker18Sc124_3_D0073,0.0046416020157814455
D0073A_S9,Crinoidea,0.001030680270229491,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Cryptophyceae,0.001591710355467812,Lasker18Sc124_3_D0073,0.0004144287514090578
D0073A_S9,Demospongiae,0.0010413058400256714,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Dictyochophyceae,0.0001360072933911081,Lasker18Sc124_3_D0073,8.288575028181155e-05
D0073A_S9,Dinophyceae,0.06975049037004609,Lasker18Sc124_3_D0073,0.2408659903189445
D0073A_S9,Dothideomycetes,0.020821866572594955,Lasker18Sc124_3_D0073,8.288575028181155e-05
D0073A_S9,Echinoidea,0.003317302890367496,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Elardia,4.250227918472128e-05,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Enteropneusta,0.0010200547004333108,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Euglenida,7.65041025324983e-05,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Eurotatoria,0.01917277814022777,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Eurotiomycetes,0.021334019036770846,Lasker18Sc124_3_D0073,6.630860022544923e-05
D0073A_S9,Exobasidiomycetes,0.0009966784468817141,Lasker18Sc124_3_D0073,4.973145016908693e-05
D0073A_S9,Flabellinia,0.00010413058400256714,Lasker18Sc124_3_D0073,0.0346130893176845
D0073A_S9,Florideophyceae,0.0023737522924666835,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Fragilariophyceae,0.00092867480018616,Lasker18Sc124_3_D0073,0.00029838870101452157
D0073A_S9,Gastropoda,0.012725182387905551,Lasker18Sc124_3_D0073,1.657715005636231e-05
D0073A_S9,Gymnolaemata,0.0004250227918472128,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Hexanauplia,0.019276908724230338,Lasker18Sc124_3_D0073,0.379616736290697
D0073A_S9,Holothuroidea,0.002452381508958418,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Hydrozoa,0.0011815633613352517,Lasker18Sc124_3_D0073,0.003166235660765201
D0073A_S9,Ichthyosporea,0.0003485186893147145,Lasker18Sc124_3_D0073,3.315430011272462e-05
D0073A_S9,Kinetoplastea,0.004460614200436498,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Leotiomycetes,0.18554157466694152,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Leptocardii,0.003083540354851529,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Litostomatea,2.7626481470068834e-05,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Magnoliopsida,0.0600514702600927,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Malacostraca,0.01253179701761507,Lasker18Sc124_3_D0073,0.00014919435050726078
D0073A_S9,Mamiellophyceae,0.0026691431328004964,Lasker18Sc124_3_D0073,8.288575028181155e-05
D0073A_S9,Mammalia,0.01477166713064988,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Mediophyceae,0.0023780025203851557,Lasker18Sc124_3_D0073,3.315430011272462e-05
D0073A_S9,Microbotryomycetes,0.0009456757118600485,Lasker18Sc124_3_D0073,1.657715005636231e-05
D0073A_S9,Mortierellomycetes,0.0076950376463937875,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Mucoromycetes,0.010270675764987898,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Myxozoa,0.0004250227918472128,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Nephroselmidophyceae,4.037716522548521e-05,Lasker18Sc124_3_D0073,4.9731450169086926e-05
D0073A_S9,Oligohymenophorea,0.010100666648249013,Lasker18Sc124_3_D0073,0.00502287646707778
D0073A_S9,Ostracoda,0.002720145867822162,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Pedinophyceae,8.500455836944256e-06,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Pelagophyceae,0.0017850957257582937,Lasker18Sc124_3_D0073,6.630860022544923e-05
D0073A_S9,Pezizomycetes,0.001326071110563304,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Phaeophyceae,0.0030410380756668077,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Phaeosacciophyceae,8.500455836944256e-06,Lasker18Sc124_3_D0073,1.657715005636231e-05
D0073A_S9,Phyllopharyngea,4.250227918472128e-06,Lasker18Sc124_3_D0073,3.315430011272462e-05
D0073A_S9,Phytomyxea,0.0005589049712790849,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Picomonadea,2.125113959236064e-06,Lasker18Sc124_3_D0073,1.657715005636231e-05
D0073A_S9,Pilidiophora,1.062556979618032e-05,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Pinopsida,0.00042927301976568495,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Polychaeta,0.0018360984607799593,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Polycystinea,2.9751595429304898e-05,Lasker18Sc124_3_D0073,0.034579935017571777
D0073A_S9,Prasinodermophyceae,1.2750683755416385e-05,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Prostomatea,2.125113959236064e-05,Lasker18Sc124_3_D0073,0.00024865725084543465
D0073A_S9,Pycnogonida,0.003933585938545954,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Pyramimonadophyceae,5.737807689937373e-05,Lasker18Sc124_3_D0073,1.657715005636231e-05
D0073A_S9,Raphidophyceae,0.00026351413094527194,Lasker18Sc124_3_D0073,4.973145016908693e-05
D0073A_S9,Rhabditophora,0.001228315868438445,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Saccharomycetes,0.009222994583084518,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Sagittoidea,0.00030176618221152107,Lasker18Sc124_3_D0073,0.037812479278562426
D0073A_S9,Scyphozoa,3.825205126624915e-05,Lasker18Sc124_3_D0073,3.315430011272462e-05
D0073A_S9,Sordariomycetes,0.031118043705093686,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Spirotrichea,0.003708323858866932,Lasker18Sc124_3_D0073,0.0031993899608779254
D0073A_S9,Synurophyceae,0.00018488491445353756,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Tentaculata,6.375341877708193e-05,Lasker18Sc124_3_D0073,0.0012764405543398978
D0073A_S9,Thecofilosea,6.375341877708192e-06,Lasker18Sc124_3_D0073,0.0005138916517472315
D0073A_S9,Thecostraca,0.004362858958311639,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Trebouxiophyceae,0.0033980572208184663,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Ulvophyceae,0.0005610300852383209,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Variosea,0.0008819222930829666,Lasker18Sc124_3_D0073,0.0
D0073A_S9,Xanthophyceae,0.000992428218963242,Lasker18Sc124_3_D0073,0.0
D0073A_S9,unknown,0.06708772257912331,Lasker18Sc124_3_D0073,0.1419169816325177
1903c126_5m-1,Acantharea,5.825961065102201e-07,CN19_Nisk_PB_Dawn_5m_1,2.1580560231343606e-05
1903c126_5m-1,Aconoidasida,0.0017722573560040899,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Actinopteri,0.02305099755018337,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Agaricomycetes,0.012803714632775109,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Anthozoa,0.00963322662114649,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Appendicularia,0.0029176413014031827,CN19_Nisk_PB_Dawn_5m_1,0.027385730933575037
1903c126_5m-1,Ascetosporea,3.495576639061321e-06,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Ascidiacea,0.001304432682476383,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Asteroidea,0.0022074566475672242,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Bacillariophyceae,0.03066727645059148,CN19_Nisk_PB_Dawn_5m_1,0.004057145323492598
1903c126_5m-1,Bangiophyceae,0.0030096914862317975,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Basidiobolomycetes,0.00048588515282952364,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Bigyra,0.0064097223638254425,CN19_Nisk_PB_Dawn_5m_1,0.002309119944753766
1903c126_5m-1,Bivalvia,0.0063875837117780545,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Bolidophyceae,1.3982306556245284e-05,CN19_Nisk_PB_Dawn_5m_1,0.0010574474513358365
1903c126_5m-1,Calcarea,1.1069326023694183e-05,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Centroplasthelida,2.3303844260408806e-06,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Cephalopoda,0.0010906199113871321,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Chlorarachniophyceae,6.525076392914466e-05,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Chlorodendrophyceae,3.845134302967453e-05,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Chlorophyceae,0.03798118797172079,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Chloropicophyceae,0.0023216454844432275,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Choanoflagellata,0.0024760334526684356,CN19_Nisk_PB_Dawn_5m_1,0.0005826751262462773
1903c126_5m-1,Chrysophyceae,2.738201700598035e-05,CN19_Nisk_PB_Dawn_5m_1,6.474168069403081e-05
1903c126_5m-1,Chytridiomycetes,0.003979714003571314,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Colpodea,1.7477883195306605e-06,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Conoidasida,0.004755732017442928,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Coscinodiscophyceae,0.009791110166010761,CN19_Nisk_PB_Dawn_5m_1,0.002978117311925417
1903c126_5m-1,Crinoidea,0.000624543026178956,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Cryptophyceae,0.0053837706202609446,CN19_Nisk_PB_Dawn_5m_1,0.013272044542276316
1903c126_5m-1,Demospongiae,0.0007684442644869805,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Dictyochophyceae,9.496316536116589e-05,CN19_Nisk_PB_Dawn_5m_1,0.0013164141741119598
1903c126_5m-1,Dinophyceae,0.19962189512687487,CN19_Nisk_PB_Dawn_5m_1,0.1824636367560105
1903c126_5m-1,Dothideomycetes,0.005123932756757386,CN19_Nisk_PB_Dawn_5m_1,8.632224092537442e-05
1903c126_5m-1,Echinoidea,0.0015922351590924317,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Elardia,1.3399710449735064e-05,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Enopla,1.1651922130204403e-06,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Enteropneusta,0.0005843438948297509,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Eurotatoria,0.010637039712663601,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Eurotiomycetes,0.004374131567678733,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Eustigmatophyceae,0.005986757590499023,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Exobasidiomycetes,0.000883798293576004,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Filasterea,0.0007259147487117344,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Flabellinia,2.912980532551101e-06,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Florideophyceae,0.0019353842658269514,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Fragilariophyceae,6.292037950310377e-05,CN19_Nisk_PB_Dawn_5m_1,4.316112046268721e-05
1903c126_5m-1,Gastropoda,0.005198505058390695,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Glomeromycetes,0.0026333344014261954,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Gymnolaemata,0.0002912980532551101,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Hexanauplia,0.004410835122388877,CN19_Nisk_PB_Dawn_5m_1,0.4605723164573353
1903c126_5m-1,Holothuroidea,0.0005616226466758523,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Hydrozoa,0.00043694707988266513,CN19_Nisk_PB_Dawn_5m_1,0.002805472830074669
1903c126_5m-1,Ichthyosporea,0.0006600813886760795,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Klebsormidiophyceae,0.003022508600575022,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Lecanoromycetes,0.0002767331505923546,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Litostomatea,6.408557171612422e-06,CN19_Nisk_PB_Dawn_5m_1,2.1580560231343606e-05
1903c126_5m-1,Magnoliopsida,0.10646885586863623,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Malacostraca,0.0036289911474521614,CN19_Nisk_PB_Dawn_5m_1,0.0003021278432388105
1903c126_5m-1,Malasseziomycetes,0.0002912980532551101,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Mamiellophyceae,0.05768517089000294,CN19_Nisk_PB_Dawn_5m_1,0.0013379947343433035
1903c126_5m-1,Mammalia,0.012366767552892444,CN19_Nisk_PB_Dawn_5m_1,4.316112046268721e-05
1903c126_5m-1,Mediophyceae,8.738941597653303e-05,CN19_Nisk_PB_Dawn_5m_1,0.00023738616254477969
1903c126_5m-1,Microbotryomycetes,0.0012048087482631354,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Mortierellomycetes,0.007284199119697283,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Myxozoa,8.913720429606369e-05,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Nephroselmidophyceae,4.8355476840348274e-05,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Nuda,5.825961065102201e-07,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Oligohymenophorea,0.008748263135357466,CN19_Nisk_PB_Dawn_5m_1,0.00010790280115671803
1903c126_5m-1,Ophiuroidea,5.825961065102201e-07,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Pedinophyceae,2.0973459834367927e-05,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Pelagophyceae,0.01502748397132462,CN19_Nisk_PB_Dawn_5m_1,0.0003668695239328413
1903c126_5m-1,Pezizomycetes,0.0008482599310788806,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Phaeophyceae,0.0101866929223312,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Phaeosacciophyceae,8.156345491143083e-06,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Phyllopharyngea,6.991153278122642e-06,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Phytomyxea,0.0011488795220381542,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Picomonadea,5.825961065102201e-07,CN19_Nisk_PB_Dawn_5m_1,0.00019422504208209244
1903c126_5m-1,Pinopsida,0.0007666964761674497,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Polychaeta,0.0008832156974694939,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Polycystinea,9.904133810673744e-06,CN19_Nisk_PB_Dawn_5m_1,4.316112046268721e-05
1903c126_5m-1,Polyplacophora,1.7477883195306605e-06,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Prasinodermophyceae,7.573749384632863e-06,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Pucciniomycetes,0.0006420209093742626,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Pycnogonida,0.0006839678290429985,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Pyramimonadophyceae,9.438056925465568e-05,CN19_Nisk_PB_Dawn_5m_1,0.00015106392161940522
1903c126_5m-1,Raphidophyceae,8.447643544398193e-05,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Rhabditophora,0.000746305612439592,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Saccharomycetes,0.004176048891465258,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Sagittoidea,1.7477883195306605e-06,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Scyphozoa,4.660768852081761e-06,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Spirotrichea,0.005724006746462913,CN19_Nisk_PB_Dawn_5m_1,0.0690362121800682
1903c126_5m-1,Synurophyceae,3.670355471014387e-05,CN19_Nisk_PB_Dawn_5m_1,2.1580560231343606e-05
1903c126_5m-1,Tentaculata,6.991153278122642e-06,CN19_Nisk_PB_Dawn_5m_1,0.0007337390478656825
1903c126_5m-1,Thecofilosea,1.1651922130204403e-06,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Thecostraca,0.0019196541709511755,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Trebouxiophyceae,0.01886154894826838,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Tremellomycetes,0.0016668074607257399,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Ulvophyceae,0.001727397455802803,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Ustilaginomycetes,0.0011092629867954593,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,Xanthophyceae,0.00494915392480432,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-1,unknown,0.19234177417992315,CN19_Nisk_PB_Dawn_5m_1,0.051275411109672396
1903c111_10m-2,Aconoidasida,0.0010839761061669378,CN19_Nisk_PS_Dawn_10m_2,0.0
1903c111_10m-2,Actinopteri,0.018874819166879143,CN19_Nisk_PS_Dawn_10m_2,0.0007805949868455289
1903c111_10m-2,Agaricomycetes,0.008667718373463175,CN19_Nisk_PS_Dawn_10m_2,0.0
1903c111_10m-2,Agaricostilbomycetes,6.817459787213445e-06,CN19_Nisk_PS_Dawn_10m_2,0.0
1903c111_10m-2,Anthozoa,0.012323240311367023,CN19_Nisk_PS_Dawn_10m_2,0.0
1903c111_10m-2,Appendicularia,0.0028210648599489236,CN19_Nisk_PS_Dawn_10m_2,0.011029518054872936
1903c111_10m-2,Ascidiacea,0.0012066903823367797,CN19_Nisk_PS_Dawn_10m_2,0.0
1903c111_10m-2,Asteroidea,0.001407123700080855,CN19_Nisk_PS_Dawn_10m_2,0.0
1903c111_10m-2,Bacillariophyceae,0.18758649652105028,CN19_Nisk_PS_Dawn_10m_2,0.10273497354650321
1903c111_10m-2,Bangiophyceae,0.002210220463014599,CN19_Nisk_PS_Dawn_10m_2,0.0
1903c111_10m-2,Basidiobolomycetes,0.00024406506038224132,CN19_Nisk_PS_Dawn_10m_2,0.0
1903c111_10m-2,Bigyra,0.0032042060999903192,CN19_Nisk_PS_Dawn_10m_2,0.002081586631588076
1903c111_10m-2,Bivalvia,0.01376172432646906,CN19_Nisk_PS_Dawn_10m_2,0.0
1903c111_10m-2,Bolidophyceae,0.00019088887404197647,CN19_Nisk_PS_Dawn_10m_2,0.00011564370175489317
1903c111_10m-2,Calcarea,8.180951744656135e-06,CN19_Nisk_PS_Dawn_10m_2,0.0
1903c111_10m-2,Centroplasthelida,2.726983914885378e-06,CN19_Nisk_PS_Dawn_10m_2,0.00010118823903553152
1903c111_10m-2,Cephalopoda,0.0009421729425928981,CN19_Nisk_PS_Dawn_10m_2,0.0
1903c111_10m-2,Chlorarachniophyceae,4.3631742638166046e-05,CN19_Nisk_PS_Dawn_10m_2,0.00010118823903553153
1903c111_10m-2,Chlorodendrophyceae,7.090158178701982e-05,CN19_Nisk_PS_Dawn_10m_2,4.336638815808494e-05
1903c111_10m-2,Chlorophyceae,0.027353012158257785,CN19_Nisk_PS_Dawn_10m_2,0.0
1903c111_10m-2,Chloropicophyceae,0.0017411792296543138,CN19_Nisk_PS_Dawn_10m_2,0.0
